# Hipparcos bright-star supplement for Gaia DR3 — generated by hipparcos-gaia-match
# Position propagated from Hipparcos epoch (J1991.25) to ref_epoch J2016.00 via Hipparcos PM.
# fitted_g_mag uses G ≈ +0.0222 +1.0109*Hp -0.4422*(B-V) when B-V is present,
# else the fallback G ≈ -0.2005 +0.9990*Hp.
hip,ra_j2016,dec_j2016,parallax_mas,pmra_mas_yr,pmdec_mas_yr,b_v,fitted_g_mag
52679,161.570708,-60.602835,8.9300,-43.8200,8.3800,0.0380,6.3337
59679,183.570902,-66.548691,1.9800,-10.5400,0.4700,-0.0150,7.2266
96072,293.004457,5.398042,20.5000,81.4400,-118.1900,0.8050,8.1984
49120,150.381408,-18.539516,4.7000,-28.5700,3.8400,0.1400,8.7148
81074,248.392740,-71.137587,4.8500,22.7500,-9.8900,1.0610,7.5999
83559,256.149866,-37.991985,3.0100,-3.9300,-5.3400,1.1390,7.7474
43764,133.727743,-7.818497,1.3600,-1.9700,-5.3600,0.2880,7.5879
46691,142.776549,-24.840130,2.7400,-10.9300,-1.3200,0.0060,8.5315
92835,283.723001,51.308646,12.4500,23.3500,83.4000,0.6000,7.8038
38727,118.930328,-38.336746,2.1200,-8.6800,2.6400,-0.0540,8.1233
97505,297.271452,-28.410899,2.8500,-1.9500,-18.7500,1.6690,7.8568
116765,354.970935,63.725417,8.4500,42.6100,-3.3900,0.1030,6.9014
54030,165.816681,-31.960966,4.3300,-42.0200,-26.2900,1.6160,5.8179
24198,77.925578,46.942278,3.1800,-3.0100,-1.2100,0.0600,7.9516
51680,158.368862,-65.368405,2.9400,-15.5500,3.2100,0.0060,8.1271
39488,121.068067,10.856747,7.3200,-37.5000,-2.3600,0.2150,8.0852
33461,104.344729,-16.385705,4.7500,4.1200,-6.3000,0.8820,7.6993
5626,18.072465,79.673941,11.9800,95.8300,-4.9100,0.0080,5.6798
94403,288.201807,-34.435552,8.8000,17.4100,-12.8800,0.4280,8.0820
71326,218.786650,-56.562681,2.2600,-5.5800,-8.0600,1.8620,6.3258
85188,261.144682,-39.529626,2.2600,9.6900,2.6400,1.5430,8.2764
84013,257.606190,-32.621122,0.9700,1.0700,-5.7900,0.1260,8.6503
39327,120.611099,-30.418566,10.9100,82.1500,-80.7500,0.6510,8.3878
52271,160.207908,-48.025093,3.4000,-46.7500,2.0800,1.3420,6.5861
95959,292.709237,55.588268,1.5300,-1.6300,-5.5000,1.4220,7.7638
100032,304.430756,7.900806,1.5200,-5.4300,-16.3000,1.2270,8.3353
2267,7.225912,57.209677,0.8700,-7.8500,-10.5400,0.8940,7.0066
103744,315.343419,-2.514058,7.2400,3.4000,-11.4600,0.8150,7.6986
91527,279.973929,-20.071448,12.3600,36.8600,-35.8000,0.2610,6.6496
30735,96.866377,5.175414,0.7900,-1.1900,-1.8700,0.3710,6.6515
39965,122.405439,-36.831541,2.0200,-4.3400,3.2900,1.1420,7.7663
52218,160.035725,-43.080732,4.4600,-12.0300,-7.1800,0.3470,8.8962
29798,94.099133,17.181565,4.4800,-0.2700,-9.5900,1.5650,5.7899
3229,10.272459,58.858410,-0.0900,-2.7200,-3.2100,-0.0030,8.7275
59464,182.951209,-53.093170,1.8600,-25.1900,4.7800,1.3890,7.3235
82129,251.666457,-67.109750,5.2100,-15.2000,-13.3400,-0.0800,5.2132
39485,121.054384,-42.314572,4.5700,-1.5800,-2.7500,0.2730,8.8885
88741,271.742338,-2.128337,11.1500,33.4200,-25.4700,0.5460,8.7880
27368,86.944897,-6.434944,5.0600,-6.6000,6.3300,-0.1010,7.8509
9128,29.419318,44.563289,5.7800,5.8600,-6.3900,0.1620,8.5838
78466,240.271232,-32.696516,21.9900,129.8900,-217.6500,0.6390,7.8371
91525,279.970100,52.196171,5.7900,5.4400,21.3900,-0.0670,6.1173
1063,3.303727,62.040794,8.5500,72.2500,-18.9400,0.2260,6.6246
37173,114.575180,-25.364834,5.9200,-2.2800,-6.7000,-0.1000,4.8076
42349,129.510672,-38.759727,2.6400,-9.9100,7.6000,-0.0970,9.0622
4456,14.276071,61.566850,1.7000,-3.3600,-3.4300,0.1710,8.9134
86571,265.369908,-44.457388,5.4200,1.4300,-32.2400,0.5390,8.1441
51021,156.348559,-29.193822,4.0200,-55.3800,4.4900,1.4910,6.0552
102051,310.222039,41.202490,4.5700,7.7200,-1.2300,-0.0670,7.1383
43589,133.160765,-48.359096,3.0000,-13.4400,0.3300,-0.1480,6.0723
52550,161.164682,-36.930735,10.5700,86.7200,-22.6500,0.5190,6.5557
51901,159.055086,-36.366958,17.8000,30.2000,6.6000,0.6400,8.1096
91681,280.445170,-31.169646,5.3500,22.8800,-8.0000,1.1670,7.8766
52757,161.807863,-50.340682,5.8800,-23.2300,-9.7000,0.1320,8.9812
46697,142.791622,-35.925747,4.5800,-22.7400,18.6200,0.0980,7.8741
87257,267.445364,-41.442397,1.2600,-4.5500,-10.3300,-0.0780,7.7093
34155,106.242115,-33.496549,5.1200,-27.2700,-1.5900,1.0210,8.2141
49695,152.174133,-65.511081,1.3600,-11.8500,4.8100,-0.0300,7.5061
72989,223.737191,-61.075857,4.2400,-5.9500,-3.6400,1.7400,6.7841
2097,6.639038,52.446226,6.2200,18.7500,3.4400,0.5710,8.5242
115990,352.508244,58.548939,5.6700,18.6700,4.2200,-0.1220,5.0195
46725,142.868560,-12.062598,6.1300,-50.7300,-47.6400,1.0280,6.6440
34061,105.977471,25.419449,4.9900,-12.6900,-34.2800,1.4120,7.8390
91523,279.964979,7.358395,6.6800,-2.1300,-45.8200,0.9620,5.9252
82562,253.138678,-51.129850,11.6800,-141.7700,-146.3600,1.5820,8.3501
83079,254.647190,-30.843975,3.9000,13.7300,18.4300,1.1070,7.4684
33645,104.837936,25.233345,5.1300,-24.7900,-5.9500,0.5360,7.9028
98965,301.391323,7.386598,22.5100,47.5900,62.6800,0.7170,8.4193
78476,240.294614,-63.776553,1.5900,-3.2300,-3.5000,0.5670,6.2616
98850,301.107485,42.198405,2.9900,1.8700,0.0000,-0.1100,8.4918
36385,112.325418,11.024568,4.4500,-2.7400,5.9700,1.5600,7.0457
102802,312.404787,-3.888709,-0.1700,4.3300,9.4300,1.3350,8.4493
76223,233.560108,-60.808092,8.1400,-24.9200,-36.7500,0.0530,7.2571
49513,151.639039,-35.180050,3.5100,-17.2700,10.6100,-0.0600,8.3079
98108,299.069246,-31.614274,15.6700,-34.1900,-170.6700,0.6560,7.8599
36173,111.759391,17.888322,3.0300,-4.6700,0.7700,-0.0090,8.5078
19195,61.705455,70.460514,0.2300,-5.5000,-6.9300,0.1770,8.7086
88297,270.467837,-19.106129,-0.3000,0.2200,1.2700,0.2490,7.4737
45422,138.843227,-8.482775,7.1500,13.6900,-12.0200,0.3150,6.9189
97058,295.875357,6.481477,0.6900,0.3800,-2.4100,-0.0400,8.2789
23762,76.612393,40.037401,7.3700,-7.0600,-17.0100,0.1180,8.0068
7801,25.096132,50.917760,2.9800,23.0800,-11.3200,0.3900,8.8368
4674,15.011792,60.509885,6.8900,19.3100,-16.8700,0.9690,6.7611
16249,52.353716,69.459704,6.2400,-9.8100,-1.7600,0.0890,7.9084
30749,96.919132,18.223921,12.1600,-25.2500,15.4000,0.4630,7.3690
34738,107.882037,17.408349,0.9100,-0.8100,-5.5400,0.1910,8.9956
37880,116.466020,-24.256040,1.1500,-7.5700,4.3400,-0.1490,6.8915
36729,113.305533,-43.086315,6.4200,2.4800,-26.0500,0.9180,6.2176
92901,283.937996,7.175388,5.6800,-22.3300,-38.3700,0.8620,6.4142
46905,143.377594,-58.386223,1.1000,-14.7700,6.1200,0.0040,8.0572
91918,281.080675,-35.642107,7.2300,1.2100,-26.9800,-0.1680,5.0095
51747,158.582116,-46.484978,2.4100,-6.8100,1.7400,1.0280,7.8774
43397,132.603340,-4.198175,5.4400,72.6000,-132.6200,0.9240,6.6092
81621,250.055405,-26.322252,4.8300,22.1100,-14.8500,1.1410,7.5140
88329,270.595307,-5.735396,12.2300,19.6400,-22.2000,0.4360,7.6539
93109,284.519974,-35.744757,1.8300,2.4900,4.8800,1.0700,8.3440
48327,147.765525,-23.017337,2.8700,8.1700,-4.6100,3.4350,5.4281
42287,129.328316,-40.691313,1.9700,-6.9300,10.6000,0.5120,7.1654
80726,247.220938,-67.483457,1.4100,6.0900,-0.2300,1.3020,7.7663
95164,290.414657,-29.605511,19.9800,122.6200,-10.1700,0.5680,6.9485
68265,209.615959,-48.465139,10.4300,-84.8700,-56.5500,0.4810,7.0275
74824,229.377695,-58.801810,33.7500,-98.3900,-135.4600,0.0880,4.0977
55611,170.897195,-53.186514,3.9800,-11.2900,6.7100,-0.0010,9.1209
114186,346.858535,58.989737,2.8000,16.1800,-0.9600,1.2970,6.7879
34622,107.557008,-4.236138,15.4500,0.0000,217.8500,1.0200,4.5348
2838,8.998151,72.498619,1.8900,-22.3400,-27.3200,1.8140,7.5601
86078,263.875245,-5.931557,3.1500,-3.2200,-1.1700,0.4120,8.0588
23040,74.321471,53.752135,8.6800,-24.1700,7.5300,-0.0170,4.5081
69162,212.361569,-38.432849,6.2200,-40.4700,-18.5300,0.1550,7.9298
43486,132.865673,-42.504405,9.2000,-33.0900,22.0500,0.0430,6.6146
81824,250.708488,-40.289542,3.3500,-12.7300,-20.0000,1.5980,7.5040
90678,277.532442,-16.191405,8.1600,7.8700,-17.5000,0.2870,7.8007
36030,111.366621,-7.744977,1.0100,17.7700,-5.3600,1.4450,7.8851
3347,10.662556,57.596269,0.6500,4.4300,1.0900,0.0080,7.6410
75879,232.486133,-14.814118,2.0200,-16.7500,-4.0500,1.0730,8.1911
88349,270.627983,58.627367,11.2000,-12.3900,23.2700,0.1470,6.8921
69583,213.644883,-42.679346,3.9100,-19.7200,-6.4700,0.5000,8.7174
43805,133.821133,-11.371794,6.4900,-18.8300,-22.9000,0.1680,6.8828
93877,286.776883,-29.160909,3.2300,-3.8900,-14.2900,1.0790,8.3906
100949,307.016254,33.887942,2.8400,6.6900,-0.2900,-0.0260,7.1101
54087,166.012015,-54.197769,1.3700,-12.2100,-1.0600,1.1100,6.1428
80244,245.728208,-66.887392,5.8200,-13.5400,-11.2700,-0.0730,6.8782
36425,112.449101,12.006479,5.8200,1.2600,-19.2600,1.2760,4.0576
50041,153.249536,-53.448932,1.3000,-16.0500,2.5000,1.3780,7.9248
46594,142.521157,-51.517111,7.8500,-18.9800,11.8500,-0.0780,5.5662
72816,223.252473,-64.325360,1.5000,-3.3700,-8.4800,0.0550,8.3480
20103,64.643180,52.974132,1.6100,1.8800,-1.0100,1.2970,7.8090
67861,208.488449,-47.128183,0.0000,-7.8900,-4.3000,-0.0530,5.9393
41520,127.017893,-51.235413,4.3200,-14.7200,2.2600,-0.0520,8.2741
76685,234.890490,-63.040198,2.3400,-5.8100,-21.9800,0.0760,8.8745
43699,133.499907,-52.618567,2.8600,-12.6200,9.2100,-0.0980,8.3854
95772,292.193224,11.026853,22.3700,-11.9800,-29.0200,0.6230,7.2780
98079,298.989249,10.207212,4.5600,143.5200,4.9100,0.9030,6.5072
31674,99.420013,-12.985671,11.7500,9.2600,-124.8200,0.9940,5.7594
74297,227.787890,-52.536256,5.6600,-31.8000,-7.9500,1.0430,6.6576
102016,310.087999,38.780476,18.6000,154.4500,37.6400,0.6370,7.8481
2717,8.649088,62.590483,16.1100,87.0600,0.9100,0.5170,7.9517
202,0.641752,54.552100,2.6000,1.5300,-8.8200,0.3030,8.6023
49875,152.761429,-64.403820,3.6200,-28.6000,18.0000,0.2440,8.3757
21142,67.988031,70.575571,1.7200,29.4300,-39.2600,1.1360,7.2534
37890,116.486307,-26.981625,1.7500,-2.5700,0.9300,1.5650,7.8926
36136,111.661475,-23.082029,5.3900,-5.4200,4.4300,-0.0160,7.5202
76279,233.709343,-68.889116,0.7200,-3.1100,-5.3600,1.6470,6.7444
79835,244.438625,-37.754211,11.2600,-46.3200,-69.1300,0.4510,7.5563
32589,101.991006,-13.702936,3.3300,-8.1200,11.0100,0.0530,7.9446
33127,103.483199,11.668412,5.0600,-11.1200,5.0200,0.1030,8.6705
84628,259.505672,-43.577801,5.0100,-7.1900,-21.3900,-0.0400,7.1365
65606,201.776510,-49.143734,3.0500,-14.8300,-5.5700,0.0030,6.3998
92003,281.287483,57.115744,4.5700,25.4000,6.3000,0.9260,7.3564
50653,155.168876,-53.664025,17.7100,-6.6500,15.0600,0.5230,7.5143
79552,243.492074,-28.252711,6.8800,-16.0900,-16.2500,0.2540,7.9467
26929,85.735271,72.301353,4.3700,9.1500,-34.9900,0.5290,8.0475
72039,221.038508,-51.993476,3.6600,-31.6100,-18.9700,1.2270,8.5172
112122,340.667760,-46.884597,19.1700,135.6800,-4.5100,1.6100,1.4029
6574,21.113111,50.489202,2.5600,34.0200,-11.2400,1.1220,7.8459
84687,259.690884,-42.891647,0.6900,0.9200,-0.4800,0.2570,7.5005
86884,266.282104,-9.815161,2.8200,-0.1200,-8.7400,0.5840,8.1040
87935,269.443386,-1.764978,1.5700,-6.4500,12.7500,1.7220,7.5604
35587,110.157823,14.899395,1.4600,0.4500,-8.2600,1.1790,8.1038
80043,245.072188,-48.229302,38.8000,-403.0600,-786.6600,0.9410,8.6134
36629,112.992373,-5.942670,-0.0700,-9.4100,-3.4800,1.3040,6.3603
97578,297.497359,45.151417,2.5700,-6.0300,-10.2000,1.3000,7.6459
99252,302.210115,48.911026,4.8800,5.0200,16.9600,0.3480,7.4603
81915,250.980015,-48.511611,2.5500,0.3200,-4.2000,0.1000,8.1664
83227,255.129688,-33.102645,6.8800,11.3100,19.7600,0.5270,8.5134
31310,98.491592,27.044697,3.4800,10.4300,-13.9300,1.0500,7.4734
40358,123.599808,-3.829983,3.4800,-15.6200,-15.8500,1.3400,7.1329
45566,139.307334,-67.676469,2.8900,31.0500,-2.2100,1.3080,6.3079
23836,76.868870,58.592869,4.6500,3.4800,11.7700,0.9610,7.2903
91611,280.250844,54.926121,13.5500,-25.3600,-7.6900,0.5100,8.1367
28370,89.907293,-1.444084,1.7100,1.8400,-4.5000,-0.0590,6.7406
31404,98.739386,15.330456,0.8600,-0.3100,-3.0300,0.9400,6.7436
102122,310.426663,43.443333,4.0700,8.7000,12.2200,0.0250,7.9569
30942,97.407950,-17.011331,3.9000,1.7800,4.3600,0.0020,7.1584
57327,176.319268,-52.152601,6.7900,-41.0700,5.6400,1.3340,7.5904
10025,32.262158,43.453301,1.3400,-18.8600,-7.3700,1.3640,7.8501
3964,12.735989,77.953466,8.6600,75.1700,-13.7300,0.2740,6.7348
43925,134.210896,-18.035241,5.7300,22.0100,-38.7700,1.2790,7.6046
30625,96.539006,-15.120111,0.7300,-0.8800,1.8400,0.0070,9.0264
113853,345.848883,60.445407,1.6900,7.5800,-0.4100,-0.0440,6.8552
51429,157.548698,-62.489358,1.3500,-7.1800,3.8600,0.0160,8.7494
97225,296.408172,44.963727,-0.1800,-4.6100,-3.7800,-0.1290,7.6611
3649,11.676862,59.574535,-0.1700,-5.8900,-0.8800,1.0810,6.0242
37968,116.737853,-25.370588,8.9400,-24.0300,-29.1500,0.5020,8.1605
103084,313.305552,40.328261,3.2200,-13.2700,-21.9500,0.1370,8.7465
54926,168.713283,-43.812820,12.3400,-52.0600,-47.0200,0.7090,8.1701
42540,130.079567,-40.263841,11.6300,-55.9300,7.6600,-0.0270,5.2909
23348,75.326476,45.446263,3.5100,-5.2500,-2.1800,0.0280,8.1073
101200,307.695464,-37.733785,2.7400,7.3300,-26.2100,0.3410,8.4642
70832,217.276560,-60.646460,1.4900,-0.5500,-0.2000,1.6350,8.1549
102123,310.430050,-40.423268,2.3100,5.3400,-13.4300,1.2860,8.2687
47394,144.847332,-52.943279,0.8700,-7.2200,5.0000,1.6200,6.8069
42591,130.210481,-54.541930,7.4000,30.2800,4.8800,0.4850,8.7341
65223,200.496925,-49.912699,0.9300,-8.2500,-1.1000,-0.0530,7.8802
73263,224.592612,-45.114490,1.5300,-10.6600,-7.3600,-0.0030,8.4647
37302,114.872070,-24.229846,1.8700,1.5900,0.9200,1.1250,7.6929
49631,151.934522,-64.231719,-0.3500,-7.1500,3.9900,0.0740,8.7743
88855,272.110459,-18.552208,2.1100,-0.8900,-0.6600,1.9720,6.6512
42360,129.551964,-1.868774,3.5500,-36.9100,19.6000,0.9250,7.4781
97455,297.128279,-40.973525,6.1800,33.1100,-43.0500,1.0130,7.0854
46265,141.495774,-56.089330,2.2200,-20.7100,19.5700,-0.0040,7.4138
49978,153.046667,-66.181504,4.6900,-8.6000,17.3000,1.4100,7.0210
56543,173.908125,-50.723473,7.3100,-29.5100,-1.4600,0.1730,8.1442
81099,248.466500,-35.542492,2.4100,-10.7600,6.8500,0.9440,7.3989
20908,67.219508,52.389387,0.5100,-0.3900,-3.6600,0.1050,7.8609
52827,162.022462,-59.919151,-0.0100,-7.5800,2.7100,0.2740,5.9463
19619,63.058140,79.030038,6.5900,40.8100,4.8000,1.1460,6.5110
94457,288.380001,35.268088,4.6700,-6.7400,3.3100,0.0340,8.3674
82140,251.713907,-25.528631,4.3200,-5.2700,-13.8300,1.1770,6.2951
27987,88.780986,-1.926938,5.0500,2.2100,-19.4300,0.1910,7.4590
36328,112.171460,-29.118782,8.8700,58.3700,-23.1700,1.1250,6.2676
95833,292.375402,36.287901,11.0400,20.1700,94.8300,0.3490,6.6006
70074,215.094873,-60.889507,0.8000,-6.8100,0.0700,0.4090,8.1814
47828,146.233860,-23.484504,2.7700,-7.4800,-6.5900,0.0350,8.0435
42336,129.471085,-12.705914,4.9100,-8.2300,0.4500,0.9550,6.8077
81369,249.266463,-62.240414,10.2400,-44.6500,-27.3400,0.5590,8.5498
47089,143.947409,-21.947028,9.2400,-24.5800,34.1200,0.9560,7.8688
46395,141.908060,-57.005877,1.5100,-7.1700,6.4700,0.1260,8.9131
54201,166.322863,-43.542376,11.1200,-63.0800,20.6300,0.4130,7.7247
99419,302.681467,37.465325,0.6500,-1.5500,-2.9000,0.0670,9.0504
11483,37.033072,80.617375,3.0000,-8.4100,-1.3900,0.1550,8.4555
46113,141.061899,-16.013232,10.8900,-231.0300,-23.2800,0.5400,8.8311
23416,75.492227,43.823298,1.6000,0.1800,-2.3100,0.5370,2.8478
114798,348.810050,62.891399,4.7100,23.3200,-7.5000,0.1860,8.6642
92682,283.277224,-18.636949,6.6600,3.8300,-24.9500,1.2760,6.3019
32310,101.184733,-19.052973,3.0000,-6.5400,1.1300,-0.0760,7.4557
43513,132.939671,-55.808828,2.6400,-16.1400,5.9600,-0.0430,6.8042
45308,138.524271,-50.609052,3.4200,12.7200,-7.1400,1.3730,7.9674
20330,65.331933,76.106021,2.5800,11.1200,-18.7500,-0.0430,6.8548
347,1.088784,54.274572,2.4600,7.1500,-4.3500,-0.0890,7.9366
37577,115.670665,-42.567414,2.6200,-6.3700,6.0300,-0.1070,7.1560
31564,99.095155,-18.659829,11.7900,-11.8200,16.8200,0.8480,5.4196
52394,160.645208,-54.532377,1.9100,-13.9800,2.5700,-0.0360,8.1659
96012,292.818925,-25.737317,6.4200,-13.2000,-58.0000,1.2490,6.8294
27422,87.103228,74.186478,2.9500,-5.3300,12.1200,1.0610,8.3480
38545,118.396851,-27.280665,0.9600,-6.1000,6.4700,-0.1310,8.2382
78062,239.077999,-66.423582,1.6000,-15.9100,-13.0000,1.3860,8.4469
95791,292.250032,12.858159,2.9700,0.5500,-5.5100,-0.0670,7.5832
50599,155.049603,-31.582884,6.5800,-41.8400,10.4300,0.9790,7.0094
38305,117.719471,-2.495096,1.9900,-1.3100,-1.8400,0.0100,8.3578
50471,154.588578,-52.331646,1.5500,23.2400,-8.3600,1.4290,7.0632
54060,165.926103,-51.352571,12.8500,-207.6900,19.2500,0.3280,6.6907
40479,123.972631,2.456993,16.2600,71.2500,-15.7900,0.5330,8.0558
38945,119.524513,7.213484,3.8700,-11.9600,-10.2600,-0.0310,6.5260
96406,294.006919,-24.719199,11.2300,6.0800,-26.3700,0.1850,5.6420
32197,100.816412,-13.861890,1.5100,-1.4100,-10.7500,0.1400,9.0282
45165,138.014457,-53.962063,1.5000,-7.8300,8.0000,-0.0800,7.8821
95634,291.789948,16.440941,5.2300,-0.4700,-9.9100,0.1300,9.0630
63841,196.257231,-46.563427,4.5100,-48.3900,0.7000,0.4300,8.1721
67788,208.307867,-63.870780,3.9100,-13.1800,-8.2100,1.2600,8.0882
68786,211.192499,-41.460746,4.4100,-30.2600,-4.2300,0.1610,8.6045
87552,268.298057,-10.372015,10.1000,-30.4400,-48.1100,0.5760,7.7740
87891,269.304653,-70.164387,3.6200,-1.6100,-17.0900,0.0820,8.7203
7890,25.372428,72.247600,1.2800,8.7100,-4.0500,0.2700,8.8899
70976,217.754913,-43.848166,14.9800,-159.4200,0.6500,0.5840,8.5792
77075,236.071077,-57.112520,4.5400,-9.4500,-7.2400,0.1500,8.2454
82600,253.285485,-25.268622,7.7900,-6.3900,-5.7500,0.4460,8.3369
97255,296.489283,4.248478,33.0500,77.6700,-2.7200,0.6120,6.8482
54106,166.069202,-36.721440,8.5800,-34.1400,16.9600,0.2340,7.1063
19498,62.670083,64.493133,3.5700,-3.0700,-2.9000,0.1000,8.9954
98184,299.285964,-34.562096,4.8500,-19.5700,-6.0700,1.1870,7.8273
41148,125.940302,0.059347,4.5900,-11.0000,-21.2600,0.3300,7.4177
74676,228.913574,-54.964232,5.1500,-26.0200,-16.1000,0.1760,8.2238
84033,257.676139,-44.558026,10.8700,-33.2500,-69.1100,0.8670,4.7541
31880,99.968165,22.222114,1.8300,-2.0600,-2.6300,-0.0560,8.7510
4419,14.155275,70.453513,1.3300,-2.4000,1.2000,0.2460,8.4759
51474,157.714133,-36.261181,1.9700,-20.0600,2.2900,1.1920,8.3305
51865,158.947756,-54.292465,1.4600,-14.6700,5.9200,-0.0120,8.7517
7061,22.758277,72.878044,4.2100,9.3800,23.5900,1.2840,7.5923
39457,120.973745,-31.543596,12.6900,-74.0500,148.6100,0.6890,8.5327
67895,208.587009,-35.397372,4.9100,5.0900,-31.4200,0.2340,8.6227
70058,215.058751,-55.791189,3.4500,-44.4400,29.5200,0.9440,6.7520
36526,112.713029,-5.226508,0.3900,-6.3600,-3.1800,1.1850,5.8063
85048,260.728233,-37.220957,7.7500,19.9600,-38.3700,1.0750,5.5214
88216,270.238293,-2.579088,5.8200,2.7100,-38.6200,1.1230,7.1378
67624,207.846672,-37.912181,3.7800,-0.5400,-8.2200,1.3000,8.0199
44282,135.284770,-47.251220,6.4600,-40.5300,35.7500,0.2310,7.7243
73295,224.686897,-65.003928,8.0400,-33.4700,-29.8900,0.2260,7.9591
116456,353.960884,60.902521,1.7700,-1.2200,-2.3300,0.1950,8.4277
27192,86.456097,40.507220,16.2900,-30.0700,-3.2600,0.2560,6.5507
52830,162.028751,-63.880066,3.2400,-48.9800,1.7700,1.2060,8.0817
32700,102.330670,28.541536,5.3300,20.5600,-36.8100,0.6840,8.0699
38499,118.264933,-43.980379,2.6900,8.0000,3.3400,1.5500,8.0711
81138,248.551502,-25.001316,4.2900,-26.2800,-45.5500,1.1440,7.8160
97706,297.853637,40.735469,13.1300,51.4500,23.7600,0.5990,8.0873
50970,156.165102,-54.321909,1.9700,-8.3100,5.0100,1.5100,6.2287
94544,288.637420,-18.059828,8.8800,13.7600,-12.9700,0.3770,8.2158
45346,138.608861,-19.999154,7.3100,-72.1000,61.9000,0.8880,8.5458
30276,95.525157,-15.663647,7.0500,-63.4600,-47.8400,1.1500,6.0948
43585,133.147683,-15.751646,3.7200,-10.6000,5.7000,0.0960,7.7840
51019,156.343458,-38.674031,1.5900,-30.2900,0.1200,1.2920,8.3672
51755,158.622019,-49.265487,0.9700,-4.7900,4.5600,1.5220,7.9319
93152,284.624451,-35.888964,6.6700,-59.1000,-8.4500,0.5920,8.7273
74946,229.726613,-68.679687,17.8500,-66.4800,-32.0000,0.0140,2.9173
38547,118.403949,10.686665,4.8200,-38.7800,-66.0400,1.0870,7.5884
35332,109.471617,-31.694635,14.5800,-30.2500,-59.3900,0.7220,8.4373
101296,307.976157,-34.495183,3.0400,-3.7700,7.3700,1.0500,7.6553
41501,126.960312,-50.099988,0.6600,-5.4900,7.3000,0.0130,7.7803
42433,129.789707,-40.419223,2.0000,-3.3800,3.7000,0.3930,7.1270
50629,155.120531,-18.961979,6.8500,-7.8300,-6.8600,0.2280,8.7770
65647,201.881985,-63.817225,1.5800,-7.0300,-2.5600,0.0690,8.3520
68694,210.916556,-46.301937,5.8200,-85.2900,-15.8000,0.5430,8.7691
83302,255.364882,-26.819693,5.5600,-20.9600,2.3000,0.4760,8.8493
95325,290.911349,8.659977,-0.0200,-1.2200,-6.5400,1.2890,6.5792
40323,123.494661,-4.655175,6.7000,13.1200,-6.5200,0.5180,8.7499
94944,289.809402,15.416487,12.6500,0.0500,15.9400,0.4530,8.2327
52488,160.967683,-60.117774,0.5000,-6.5500,2.0300,-0.0170,6.5501
100009,304.344829,38.235648,0.6100,-2.4400,-5.6300,0.4410,6.8935
4828,15.507282,59.545806,4.4500,12.4600,1.8100,0.4360,8.0380
99061,301.670880,34.911144,-1.7000,-1.2900,-8.4700,0.3080,8.5698
93763,286.421586,-15.660465,3.7500,0.7400,-10.3600,-0.0150,6.0236
98383,299.835176,45.772467,6.9100,11.5400,-16.7200,0.1850,5.9250
55399,170.177018,-35.719916,11.2300,16.7500,-56.5000,0.4110,7.5234
97195,296.312198,-27.396375,2.6900,5.2600,-3.5400,1.7160,7.6237
99728,303.538820,33.686257,2.0600,3.2200,-1.6700,0.0310,8.7024
37823,116.325121,-43.752578,3.6800,-9.3700,-2.7700,-0.0690,6.1384
7979,25.622819,49.999699,0.4800,-0.2000,-8.7500,1.3000,7.9492
32411,101.497427,-14.796206,8.1900,-11.0200,-17.6300,0.0750,5.3469
46167,141.228196,-10.934791,3.3200,-9.5300,-10.6800,-0.0050,7.7680
43318,132.373612,-48.342186,2.9400,-15.2600,12.9000,1.1000,7.9365
75252,230.652558,-59.166631,11.7600,1.9600,-44.4700,0.3190,7.4832
47449,145.049889,-35.180475,15.7200,-190.8200,37.8000,0.6250,8.3993
88560,271.242445,-24.680828,1.5400,-1.4500,-3.3400,-0.0390,7.4495
48669,148.888527,-58.740774,3.5900,-16.2100,5.1500,-0.0820,7.7819
41371,126.598247,-59.435843,3.0300,-20.7700,29.4900,0.4970,8.4256
117078,356.013642,61.789479,-0.1800,-3.5200,-3.5500,2.6010,7.1818
97389,296.913906,7.649048,11.3500,-19.6000,-42.9600,0.5600,8.2359
55732,171.289874,-40.445505,2.7000,-13.2300,-0.0400,1.2050,8.0923
102303,310.925037,-40.060390,3.5100,23.1500,-12.1700,1.0290,7.6545
38998,119.716528,-13.315823,28.5200,-192.5900,-134.2900,0.8690,8.5441
69395,213.097646,-39.909553,6.3400,-30.6700,-25.8100,1.2570,8.3725
71037,217.923082,-53.513046,9.2300,-44.6000,-44.2200,0.4810,8.5236
41984,128.366411,-41.617307,21.8600,-39.7100,-139.0500,0.7350,6.8242
117553,357.601687,63.743617,1.3100,-10.1600,-2.3100,1.5650,6.3560
42030,128.512784,-1.568654,19.4700,-113.7500,-98.3000,0.6120,7.2930
39795,121.984549,-1.349448,-1.2900,-5.0200,3.4800,0.0820,7.8003
37883,116.468687,4.311657,-0.7500,-6.7700,0.7800,1.1870,8.1912
98842,301.081861,-32.056344,10.0500,43.0100,-10.7800,1.2080,4.5325
29897,94.427386,20.441865,1.7300,-1.8600,-7.4800,0.2200,8.5480
72135,221.328300,-51.314993,2.9200,-20.4800,-14.8700,1.5910,5.8290
63795,196.125265,-48.132842,2.4500,-18.0400,-5.6800,-0.0330,7.7400
73758,226.150900,-43.897899,10.1100,7.1800,-82.1100,1.1230,7.5321
